title,text,eval
"Obama to make historic trip to Cuba in coming weeks, official says","WASHINGTON (Reuters) - President Barack Obama will visit Cuba in the coming weeks, a senior administration official said on Wednesday, making a historic trip in the final year of his presidency that will mark a turning point in U.S. relations with a long-time Cold War foe. The White House plans to announce the visit on Thursday. The Cuba stop will be part of a broader trip to Latin America. The visit to Havana by Obama would cap what administration officials see as one of his legacy foreign policy achievements: normalizing relations with Cuba and taking steps toward expanded commercial relations after a 54-year freeze.  Obama and Cuban President Raul Castro shocked the world in December 2014 by announcing the former adversaries would move to normalize relations. The Republican majority in Congress has defied Obama’s call to rescind the five-decade-old embargo, so he has used his executive authority to relax trade and travel restrictions. Republican presidential candidates Marco Rubio and Ted Cruz, both sons of Cuban immigrants, have been sharply critical of his opening to Cuba in the absence of political change there. A visit by Obama to Havana in late March would correspond with the finalization of a peace deal for Colombia that was encouraged and sponsored by Castro. The Colombian government and the FARC rebel group are expected to finalize a peace deal by March 23 in Havana that would end a 50-year civil war in the South American nation. Obama said in a December interview with Yahoo News that he hoped to visit Cuba in 2016 but only if enough progress had been made in bilateral relations and he was able to meet political dissidents as part of an effort to “nudge the Cuban government in a new direction.”  A Cuban foreign ministry official said in reaction to the December interview that Obama was welcome to visit Cuba but not  meddle in its internal affairs. It was not immediately clear what detailed arrangements would be made for the trip or how diplomats from the two nations proposed to bridge that divide as part of the plans. Washington and Havana restored diplomatic ties in July but commerce remains limited by the U.S. trade embargo, which includes a ban on American tourism to the island. On Tuesday, American and Cuban officials signed an arrangement to restore scheduled air services between the two countries after half a century.  Rubio wasted no time in criticizing the reported plans for the trip. Asked at a CNN town hall event in South Carolina whether he would visit Cuba, Rubio replied: “Not if it’s not a free Cuba.” At the same event, Cruz also criticized Obama’s move, saying he would not go to Cuba “as long as the Castros are in power.” “What Obama has shown to our enemies is weakness and appeasement,” Cruz said, lumping together Obama’s steps toward improving U.S. relations with Cuba and Iran. “I think it’s a real mistake. I think the president instead ought to be pushing for a free Cuba,” he said. Instead, he will go and “essentially act as an apologist.” The last and only sitting U.S. president to visit Cuba was Calvin Coolidge in 1928. ",0
U.S. EPA to shrink response time for permit requests: Pruitt,"THE WOODLANDS, Texas (Reuters) - The U.S. Environmental Protection Agency will cut response times to permit requests to within six months by the end of 2018, part of the agency’s goal to reduce regulations and delays, Administrator Scott Pruitt said on Thursday. The move comes as President Donald Trump pushes to shrink the size of government and cut regulations, especially on the coal and oil sectors. “Regulatory uncertainty is the biggest reason why the U.S. economy isn’t growing faster,” Pruitt said in a panel discussion at the Texas Oil & Gas Association’s Lone Star Energy Forum just outside Houston.  The EPA has in some cases taken several years to review some permit requests. Pruitt said cutting that response time was a key goal when he took office earlier this year, a task he delegated to Henry Darwin, his chief of staff and a former staffer at the Arizona Department of Environmental Quality. “It can be done. It’s just a matter of having the process in place to achieve results,” said Pruitt, the former Oklahoma attorney general. Environmentalists have consistently challenged Pruitt’s decisions atop the EPA, saying the agency is rushing approval of some projects that could harm the environment. In his remarks to the crowd of oil and gas executives, Pruitt said he did not see his role as having to chose between the economy or environmental stewardship. “One of the greatest challenges we have as a country is to ask the question, ‘What is true environmentalism?’” Pruitt said. “Why can’t we be about jobs and growth and environmental stewardship?” Earlier this month Pruitt issued a notice that the agency intended to repeal the Clean Power Plan, which it said relied on controversial calculations of economic costs and benefits. Ending the rule could save $33 billion in regulatory costs, the EPA estimated.  Pruitt said he did not believe the EPA had the authority to regulate how electricity is generated under the Clean Air Act, , although former President Barack Obama’s administration had taken the opposite approach. The U.S. Congress, Pruitt said, should tell him how to proceed, vowing to take no action on the issue without legislative approval. “If Congress hasn’t given us the authority to do something, we can’t do it,” he said. “If they want to give us authority to regulate certain areas, they need to be specific and tell us.” ",0
Russia names nine U.S.-backed news outlets likely to be labeled 'foreign agents',"MOSCOW (Reuters) - Russia on Thursday named nine U.S. government-sponsored news outlets likely to be labeled  foreign agents  under a new law  that is being rushed through parliament in response to what Moscow says is unacceptable U.S. pressure on Russian media. Russia s lower house of parliament approved the law - allowing Moscow to force foreign media to brand news they provide to Russians as the work of  foreign agents  and to disclose their funding sources - on Wednesday. The legislation needs approval from the upper house of parliament, which is likely to happen next week, and the signature of President Vladimir Putin before it becomes law. The Russian Justice Ministry on Thursday published a list of nine U.S.-backed news outlets that it said could be affected by the changes, which it said in a statement on its website were likely to become law  in the near future.  It said it had written to the U.S. government-sponsored Voice of America (VOA) and Radio Free Europe/Radio Liberty (RFE/RL), along with seven separate Russian or local-language news outlets run by RFE/RL. One of the seven outlets provides news on Crimea, which Russia annexed from Ukraine in 2014, one on Siberia, and one on the predominantly Muslim North Caucasus region. Another covers provincial Russia, one is an online TV station, another covers the mostly Muslim region of Tatarstan, and the other is a news portal that fact-checks the statements of Russian officials. Russia s broadside against U.S. media is part of the fallout from allegations that the Kremlin interfered in the U.S. presidential election last year in favor of Donald Trump. U.S. intelligence officials accuse the Kremlin of using Russian media organizations it finances to influence U.S. voters, and this week Washington required Russian state broadcaster RT to register a U.S.-based affiliate company as a  foreign agent .  The Kremlin denies meddling in the election and has said the restrictions on Russian broadcasters in the United States amount to an attack on free speech. The new media law in Russia is retaliation, it says.  The draft legislation states that Russian authorities can designate foreign media as  foreign agents , making them subject to the same requirements that are applied to foreign-funded non-governmental organizations under a 2012 law. Under that law,  foreign agents  must include in any information they publish or broadcast to Russian audiences a mention of their  foreign agent  designation. They also must apply for inclusion in a government register, submit regular reports on their sources of funding, on their objectives, on how they spend their money, and who their managers are. They can be subject to spot checks by the authorities to make sure they comply with the rules, according to the 2012 law, which has forced some NGOs to close. RFE/RL said in a statement it did not want to speculate what steps Russia might take against it next, and looked forward to continuing its journalistic work. VOA Director Amanda Bennett has said the station remains committed to providing independent news to global audiences. ",0
Saudi Arabia says Saudi citizen kidnapped in Lebanon,"BEIRUT (Reuters) - Saudi Arabia said on Friday a Saudi citizen had been kidnapped in Lebanon, a country with which it is in a diplomatic crisis. Saudi Arabia, Kuwait, the United Arab Emirates and Bahrain have advised their citizens against traveling to Lebanon and urged those already there to leave, as tensions rise in what is seen as a new front line in the regional rivalry between Saudi Arabia and Iran. Top Lebanese government officials have said they believe Saudi Arabia is holding Saad al-Hariri who resigned as Lebanese prime minister from there last weekend. Riyadh says Hariri is a free man and he decided to resign because Iran-allied Hezbollah was calling the shots in his government. The Saudi embassy in Beirut announced the kidnap of one of its citizens, but gave no details of the person s identity of the circumstances of the abduction.  The embassy is in contact with the highest ranking Lebanese security authorities about securing the unconditional release of a kidnapped Saudi citizen as soon as possible,  it said in a statement quoted by the Saudi state news agency SPA. Lebanese Interior Minister Nohad Machnouk said on the Lebanese state news agency the safety of Saudi residents and visitors was a priority for the Lebanese authorities. He added that  security services are on high alert to prevent any attempt of exploiting the current political situation from anyone and for whatever reason.   Tampering with the security and stability of Lebanon is a red line.  ",0
Magnitude 6.0 earthquake hits western Iran: state media,"BEIRUT (Reuters) - A magnitude 6.0 earthquake hit western Iran on Monday, state media reported. The center of the quake was near the town of Ezgele, but tremors were also felt in Kermanshah, the largest city in the area. Last month, a magnitude 7.3 earthquake hit western Iran, killing at least 530 and injuring thousands. ",0
Mexico wants NAFTA consensus despite tension: finance minister,"WASHINGTON (Reuters) - Mexican Finance Minister Jose Antonio Meade said on Friday that Mexico’s peso was reacting with volatility to “tension” in NAFTA talks, but Mexico wanted to reach a consensus to modernize the trade pact to benefit all three member countries. Meade, speaking on the sidelines of the International Monetary Fund meeting in Washington, said that Mexico was benefiting from a flexible and liquid exchange rate. The peso was hovering near a five-month low on Friday. “The main scenario that we’re working on is that there is scope in the negotiation of the agreement for a consensus that benefits the three countries. That’s what’s driving us in a negotiation we’re taking part in good faith,” Meade said. ",0
Scientists identify remains of 88 Argentine soldiers on Falklands,"BUENOS AIRES (Reuters) - Forensic scientists have identified the remains of 88 Argentine soldiers buried in anonymous graves on the Falkland Islands after the country s 1982 conflict with Britain, the International Committee of the Red Cross (ICRC) said on Friday. The results were presented to Argentine and British delegations, and Argentine authorities would inform the families of the soldiers  directly and confidentially,  the ICRC said in a statement. Scientists analyzed 122 sets of human remains in 121 anonymous graves in the Darwin Cemetery in the South Atlantic,  an ICRC spokeswoman said. One of the graves, which were all marked  Argentine soldier only known to God,  had two bodies. The ICRC has been interviewing families of dead Argentine soldiers since 2012 and 107 have consented to DNA testing. During Britain s two-month war to reclaim the Falklands, which Argentines call the Malvinas, 255 British troops and about 650 Argentine soldiers died. The majority of the Argentines that perished were on a Navy ship that sank.  For us, the process will end when all those who fell are identified,  said Ernesto Alonso, a veteran of the war.  While the South American country still claims the islands, President Mauricio Macri has adopted a softer tone than his predecessor Cristina Fernandez. The two countries signed an agreement last December to try to identify the soldiers and to divide the $1.5 million of related costs. The ICRC forensic scientists, and two experts each from Argentina and Britain, began their efforts in June.  ",0
"Three suicide bombers kill 12 in Nigeria, emergency agency says","MAIDUGURI, Nigeria (Reuters) - Suspected suicide bombers killed at least 12 people and injured 26 others on Monday in northeast Nigeria s state of Borno, epicenter of the Islamist militant Boko Haram insurgency, the chairman of the local emergency agency said. The attacks are the latest in a series of bombings in the restive northeast that have killed at least 200 people since June 1, according to a Reuters tally.   Three suicide bomber infiltrated a settlement called Mashimari, in Konduga Local Government,  said Ahmed Satomi, chairman of Borno s State Emergency Management Agency (SEMA). The area is around 35 kilometers southeast of the state capital, Maiduguri.  Another SEMA official said the suicide bombers joined a gathering of farmers in Mashimari before detonating their devices around 11:45 a.m. (1045 GMT) as they mingled with the group.  Nobody has claimed responsibility for the attacks, but the use of suicide bombers is a hallmark of Boko Haram.  Boko Haram, which is trying to create an Islamic state in the Lake Chad region that includes northeast Nigeria, has killed more than 20,000 people and caused over two million to flee their homes since 2009.  ",0
"China confirms will amend party constitution, likely to include Xi's theories","BEIJING (Reuters) - China s ruling Communist Party has agreed to amend the party constitution, expected to embed President Xi Jinping s political thought, ahead of next week s five-yearly party congress in which Xi will tighten his grip on power.    The party s Central Committee, the largest of its elite ruling bodies, on Saturday passed a previously announced proposal to amend the constitution which will now be put to the Congress for formal approval. A lengthy communique released by the party via state media offered praise for the past five years under Xi s leadership, especially success in the fight against corruption, but did not say what wording would be inserted into the party constitution. A key measure of Xi s power will be whether he manages to have his name  crowned  in the party constitution, elevating him to the level of previous leaders exemplified by Mao Zedong Thought and Deng Xiaoping Theory. Xi s more recent predecessors, Jiang Zemin and Hu Jintao, both had the party constitution amended to include their guiding thoughts, but without their names directly attached. Jiang has his  Three Represents , which embraced private entrepreneurs, written in, while Hu, Xi s immediate predecessor, had his economic doctrine of  scientific development  included. In the section of the communique mentioning former leaders  theories, there was a reference to  the spirit of General Secretary Xi Jinping s series of important speeches and new concepts, new thinking and new strategy on governing , signalling that could be the phrasing used.  The party has also been pushing Xi s  Four Comprehensives,  which refer to China working  comprehensively  to build a moderately prosperous society and strengthen reforms, rule of law and party discipline, as well as the  Four Greats , which focus on party building and national rejuvenation. The four-day Central Committee plenary meeting also approved reports by the party s corruption watchdog of investigations into several former senior officials who have been sacked or jailed for graft, including Sun Zhengcai, once a contender for top leadership who was expelled from the party last month.  Since assuming power five years ago, Xi has mounted a sweeping campaign against deep-rooted corruption, with more than one million people punished and dozens of senior officials jailed. The party has vowed that the campaign, overseen by close Xi ally Wang Qishan, will never end. The Congress will open on Wednesday with a speech by Xi, the party s head, details of which are a closely guarded secret ahead of time but will focus more on ideology than concrete policies. Last October, the party gave Xi the title of  core  leader, a significant strengthening of his position ahead of the Congress, at which a new Standing Committee, the pinnacle of power in China, will be constituted. ",0
Trump likely to nominate former Senate aide Peirce for SEC: Bloomberg,"WASHINGTON (Reuters) - U.S. President Donald Trump is likely to nominate former Senate aide Hester Peirce to an open seat on the Securities and Exchange Commission, Bloomberg News reported on Friday, citing unnamed people familiar with the matter. Peirce, a Republican, is a former Senate Banking Committee staff member and currently is the director of the Financial Markets Working Group at George Mason University’s Mercatus Center. She was nominated to the SEC last year by President Barack Obama, but the full Senate never acted on her nomination. Reuters could not immediately confirm the report. The SEC declined to comment, while Peirce and the White House were not immediately available to comment.  Rumors began flying soon after Trump’s election win in November that he would put Peirce’s name forward again for one of the two SEC commissioner posts that have sat vacant for more than a year. If Trump follows tradition, he will suggest a Democrat for the other open slot at the top U.S. securities regulator. Obama had Lisa Fairfax, a George Washington University law professor, as the Democrat last year, but Trump is not expected to tap her. Peirce is no stranger to the SEC. She currently sits on its investor advisory committee and was previously an SEC staff attorney and counsel to former Commissioner Paul Atkins. Peirce could be instrumental in carrying out Trump’s work on reforming the regulations coming out of the 2007-09 financial crisis and recession. When she worked on the Senate Banking Committee, Peirce focused on how regulators implemented the 2010 Dodd-Frank Wall Street reform law and helped provide oversight of the SEC. Recently, she edited and contributed to a book published by the right-leaning Mercatus Center that called for totally restructuring the country’s financial regulation.  Last year Democrats on the Senate Banking Committee attempted to block both Peirce and Fairfax’s nominations when neither nominee fully committed to work as commissioners on requiring corporations to publicly disclose their political donations. After finally winning the committee blessing, the two nominations stalled in the Senate as Republicans dragged their feet on approving names put forward by Obama, a Democrat. Peirce could face a rocky time again in the chamber. Liberal firebrand Senator Elizabeth Warren is highly critical of Peirce, who is a member of the Federalist Society, an organization of conservative and libertarian lawyers. ",0
Oil industry workers split between Trump and Clinton,"NEW YORK (Reuters) - U.S. oil and gas industry workers have contributed only slightly more money to the campaign of Democrat Hillary Clinton than to Republican Donald Trump since the two clinched their parties’ nominations for the White House, according to Reuters’ review of federal disclosures. The nearly even support suggests ambivalence in the industry between two rivals who have put forward wildly different energy visions. Trump calls for a drastic reduction in regulations to bolster drilling, while Clinton advocates tougher environmental protections and more renewables. Employees in the industry gave Clinton $114,141 and Trump $99,302 since July 1, Reuters found in reviewing individual campaign contributions exceeding $200 and donations funneled through their joint fundraising committees. Both were officially nominated by their parties in mid-July. Several oil and gas industry employees reached by Reuters said they did not donate just because of the candidates’ energy policies. Most requested anonymity, citing the sensitivity of the election. “I am moved by the disturbing nature of what I see in Trump’s vision for America on trade, the economy and national security,” said American Gas Association head Dave McCurdy, who has contributed to Clinton’s campaign. He added, however, that he agreed with Clinton on reducing carbon dioxide emissions blamed for climate change and felt natural gas would play a role in that effort. The association has not endorsed a candidate. Continental Resources Inc Chief Executive Officer Harold Hamm, who has contributed repeatedly to Trump’s campaign, has argued in favor of the candidate’s energy policies. Hamm has said bolstering U.S. drilling would reduce dependence on Middle East oil, whose proceeds he says finance terrorist attacks. A Continental official did not respond to a request for comment from Hamm. An energy lobbyist based in Washington said he understood the industry’s ambivalence. “Clinton is pro-regulation, which hurts,” he said, requesting anonymity. “And Trump has no record in the industry, so there’s no evidence he understands the issues.”  Clinton had far exceeded Trump in campaign contributions from industry employees during the primaries, but donations to the Republican side of the ledger were split among a much larger number of candidates than on the Democratic side. During the Republican primaries, the industry had taken an early liking to former Florida Governor Jeb Bush, giving him more than all his rivals combined, before he dropped out of the race in February.   ",0
Mexico Senate committee OK's air transport deal with United States,"MEXICO CITY (Reuters) - A key committee in Mexico’s Senate on Thursday ratified a deal with the United States that would boost competition in air transportation, a Senate spokesman said, paving the way for expansion of the world’s second largest cross-border market. The deal, which both governments have already signed and  modifies a 1960 agreement, would open up new routes for airlines to fly between the countries and allow for an unlimited number of flights. Mexico’s full Senate must still ratify the agreement for it to take effect, which is likely to happen in the coming days. While some analysts have welcomed the deal, saying it would lower airfares by boosting traffic, Mexican airline workers have complained it would put the country’s airlines at a disadvantage. The United States, which has a fleet of 7,500 planes compared to Mexico’s 300, accounts for 65 percent of total flights in Mexican airspace, well above the 22 percent offered by Mexican carriers. Ratification would also remove the main hurdle to a closer tie-up between Delta Air Lines Inc and Grupo Aeromexico SAB de CV. The carriers have asked the U.S. government to grant them immunity from antitrust law so they can coordinate better flight connection times as well as prices, a request that cannot be granted until the aviation accord comes into force. Delta said last week its deal to buy up to 49 percent of Aeromexico is expected to close this summer. ",0
Obama asked Republican leaders to offer top court nominee: White House,"WASHINGTON (Reuters) - President Barack Obama asked Republican congressional leaders for suggestions on a Supreme Court nominee during a meeting on Tuesday, White House spokesman Josh Earnest said. Obama met with Senate Majority leader Mitch McConnell and Senate Judiciary Committee Chairman Chuck Grassley, both Republicans, in the Oval Office to discuss a replacement for the late Justice Antonin Scalia. “The president ... gave everyone in the room, Democrats and Republicans, the opportunity to put forward their own suggestions for potential Supreme Court nominees,” Earnest said at a news briefing. “The president didn’t guarantee that he would choose that person, but the president did indicate that he would take seriously any recommendations that either Democrats or Republicans had to put forward.”  Earnest declined to say whether any Republican congressional leaders, who have said the top court seat should remain vacant until Obama’s successor takes office next year, offered any names. Senate Democratic leader Harry Reid and Vermont Senator Patrick Leahy, the top Democrat on the judiciary panel, also attended the meeting. ",0
"EU readies sanctions on Venezuela, approves arms embargo","BRUSSELS (Reuters) - European Union foreign ministers approved economic sanctions, including an arms embargo, on Venezuela on Monday, saying regional elections last month marred by reported irregularities had deepened the country s crisis. Anxious not to push Caracas any closer to economic and political collapse as debt restructuring talks begin, EU governments held back from targeting any individuals. The bloc instead left names for a later stage to try to persuade President Nicholas Maduro to calm the situation.  Everything we do is aimed at seeking dialogue between the government and the opposition to find a democratic and peaceful solution,  Spain s Foreign Minister Alfonso Dastis told reporters at a meeting with his counterparts where the sanctions decision was made. Venezuelan opposition leaders said last week they would resume efforts to hold a dialogue with Maduro, even though they say he previously used such talks to stall for time instead of implementing serious reform. Over the weekend, Maduro had termed imminent sanctions by the bloc as  stupid.   On Monday, his government said the  illegal  and  absurd  EU measures were a violation of international norms.   The European institutions show their lamentable and shameful subordination to the U.S. government,  it added. Spain has long pushed for sanctions on those close to Maduro, whom Washington accuses of installing a dictatorship and slapped sanctions on in July. But the EU has been divided over whom to target. The arms embargo adds Venezuela to an EU list that includes North Korea and Syria, where European defense companies can no longer do business and to which the sale of any goods deemed as being used for repression are also banned. Britain sold 1.4 million pounds ($1.83 million) worth of arms to Venezuela between May 2010 and March 2017, according to The Campaign Against Arms Trade (CAAT), which lobbies to end arms sales to repressive governments. In a joint statement, all 28 EU ministers said the legal basis for individual travel bans to the EU and the freezing of any Venezuelan assets in the bloc  will be used in a gradual and flexible manner and can be expanded.  Representatives of Maduro s government were due to meet investors in Caracas on Monday to discuss renegotiating $60 billion in foreign debt. Some EU governments want to give former Spanish Prime Minister Jose Luis Rodriguez Zapatero, the EU s main envoy for Venezuela, another chance to try negotiations despite unsuccessful efforts in 2016. But in the statement, ministers said regional elections held in Venezuela on Oct. 15 were a turning point that had hardened the bloc s position, having taken place amid  reported numerous irregularities.   The results appeared to favor Maduro s ruling Socialists, while polls had suggested the opposition would easily win a majority. In the end it won only a handful of governorships, according to the pro-government electoral board. EU ministers will decide whom to target with sanctions at a later stage, but said they would focus on security forces and government ministers and institutions accused of human rights violations and the non-respect of democratic principles or the rule of law. Experts say individual U.S. sanctions spearheaded by U.S. President Donald Trump, while providing strong symbolism, have had little or no impact on Maduro s policies and that oil-sector and financial sanctions may be the only way to force the Venezuelan government to change. ",0
"Factbox: Trump to meet with Oklahoma governor, ex-Texas governor Perry, Hawaii Democrat Gabbard, others","(Reuters) - U.S. Republican President-elect Donald Trump holds more meetings on Monday as he continues to form the cabinet and administration that will take over from President Barack Obama on Jan. 20. He is scheduled to meet with the following people, according to his transition team: *U.S. labor secretary under President George W. Bush *Deputy U.S. transportation secretary under President George H.W. Bush *Wife of U.S. Senate Majority Leader Mitch McConnell *Current Oklahoma governor serving second term; first elected in 2010  *One of 64 agriculture policy advisers to Trump’s presidential campaign *Former U.S. House of Representatives speaker, 1995-1999; represented Georgia from 1979-1999 *Has said he hopes to have an advisory position to Trump administration rather than a Cabinet post; had been floated as possible secretary of state  *Former Texas governor and Republican presidential candidate in 2012 and 2016 *Under consideration for Cabinet posts including defense, energy and veterans affairs *A Democratic U.S. representative from Hawaii, who was an early supporter of Bernie Sanders  *Serves on the U.S. House Armed Services and Foreign Affairs committees ",0
"Ahead of regional vote, Merkel's conservatives neck-and-neck with Social Democrats","BERLIN (Reuters) - German Chancellor Angela Merkel s Christian Democrats (CDU) and the rival Social Democrats (SPD) are neck-and-neck ahead of a crucial regional election in the state of Lower Saxony, an infratest dimap poll showed on Thursday. The Oct. 15 snap election is being followed unusually closely because it follows just three weeks after national elections and will delay federal coalition negotiations, since parties are reluctant to alienate core voters by making compromises ahead of a key regional vote. The poll placed the CDU on 35 percent, just ahead of the SPD on 34 percent. The Greens were in third place on 9 percent, followed by the pro-business Free Democrats on 8 percent. The radical Left party was on 5 percent and the far-right Alternative for Germany (AfD) party was on 6 percent. ",0
U.S. envoy says expects Russia to maintain big presence in Syria,"WASHINGTON (Reuters) - Russia is likely to maintain a big presence in Syria despite Russian President Vladimir Putin s announcement of a partial military withdrawal, the U.S. special envoy to the coalition fighting the Islamic State insurgent group said on Friday.  I ve seen the announcement that they ... are going to withdraw from Syria, but that remains to be seen,  U.S. envoy Brett McGurk told reporters.  I think they will retain a fairly significant presence.  ",0
House delays vote on healthcare bill: MSNBC,"WASHINGTON (Reuters) - The House of Representatives on Thursday delayed a vote on legislation to begin dismantling Obamacare as President Donald Trump and leaders in Congress labored to find enough support among fellow Republicans for their version of a new federal healthcare policy, MSNBC reported, citing multiple House leadership sources The reported delay marked a setback for Trump, who is seeking his first major legislative victory and who campaigned on a promise to repeal and replace President Barack Obama’s landmark law. ",0
Mexico presidential race roiled as leftist front-runner embraces right wing party,"MEXICO CITY (Reuters) - The front-runner in Mexico s 2018 election has embraced a small, socially conservative party in his bid for the presidency, sparking criticism among progressives that could splinter his support in what is expected to be a tight race. Earlier this week, two-time presidential runner-up Andres Manuel Lopez Obrador entered into a coalition with the Social Encounter Party (PES), a tiny party with religious roots that pushes an anti-gay and anti-abortion agenda. The coalition is led by Lopez Obrador s left-of-center MORENA party and also includes the socialist-leaning Labor Party. Lopez Obrador, who is leading in most polls, has been Mexico s best-known leftist since he served as mayor of the capital a decade ago. In previous elections he favored tie-ups with left-wing parties. Some political analysts said a coalition with social conservatives could provide Lopez Obrador with the margin he needs to prevail in a crowded field of candidates, including first-time independents. But cracks in his progressive base are emerging.  It looks like our rights will have to keep waiting,  said Lol Kin Castaneda, a leading gay rights activist who helped push Mexico City s approval of marriage equality in 2010. Mexico s Supreme Court ruled that gay marriage is lawful. Still, fewer than half of the country s 32 states have laws on the books that permit civil marriage for gays and lesbians, and individual same-sex couples in most states must fight to be recognized, often at great cost.  It s an error for MORENA to join forces with PES... In this alliance, PES wins,  Andres Lajous, a left-leaning writer and television pundit, posted on Twitter. Leo Zuckermann, a socially liberal commentator, suggested that Lopez Obrador, popularly known by his initials AMLO, is revealing his true colors by aligning himself with the PES.  People of the left, it s time to recognize that AMLO is a conservative on these issues,  he wrote in newspaper Excelsior. Lopez Obrador, like many Latin American leftists, has traditionally focused on fighting poverty and graft, not divisive social issues like gay rights or a woman s right to an abortion. In the past, he has said such issues are not  so important  compared to the fight against corruption. He has also proposed putting same-sex marriage and abortion to a popular vote, which rankles activists like Castaneda. Asked if she might still support Lopez Obrador, Castaneda was quick to answer.  Right now, I haven t made a decision.  ",0
Factbox: U.S. congressional leaders on Iran nuclear deal,"WASHINGTON (Reuters) - U.S. President Donald Trump will strike a blow against the 2015 Iran nuclear agreement on Friday in defiance of other world powers, choosing not to certify that Tehran is complying with the deal in a major reversal of U.S. policy. Trump s decision will not withdraw the United States from the agreement, which was negotiated by Washington and other world powers during the administration of former President Barack Obama. The move likely gives U.S. lawmakers 60 days to decide whether to bring back sanctions on Iran that were lifted under the deal.   If Congress reimposes the sanctions, the United States would in effect be in violation of the terms of the nuclear deal and it would likely fall apart. If lawmakers do nothing, the deal remains in place. Here is a look at where key U.S. lawmakers stand on the deal:  SENATE MAJORITY LEADER MITCH MCCONNELL: Like every Republican in Congress, McConnell voted against the Iran nuclear agreement. He has not expressed a position on how he will respond to Trump s decertification, but has not yet broken from Trump on policy matters. HOUSE OF REPRESENTATIVES SPEAKER PAUL RYAN: Has not said where he stands.  I don t want to get ahead of the president,  he said last week. HOUSE MAJORITY LEADER KEVIN MCCARTHY: Has not said what he would do. SENATE FOREIGN RELATIONS COMMITTEE CHAIRMAN BOB CORKER: Repeatedly spoke out against the agreement and wrote legislation that gave Congress some say over it. While he has questioned Trump recently on some foreign policy issues - helping spark a Twitter feud - Corker has followed the administration line on most policy matters. Corker said on Friday he expected to introduce legislation to  address flaws  in the pact without violating it.  HOUSE FOREIGN AFFAIRS COMMITTEE CHAIRMAN ED ROYCE: Royce says  As flawed as the deal is, I believe we must now enforce the hell out of it.  It was not clear how he would respond to the legislation.  SENATE MINORITY LEADER CHUCK SCHUMER: Opposed the deal two years ago but more recently says it should be left in place but strongly enforced with efforts to clamp down on other activities like Iran s ballistic missile program. HOUSE MINORITY LEADER NANCY PELOSI: Supported the original deal, still supports it. SENATE FOREIGN RELATIONS COMMITTEE TOP DEMOCRAT BEN CARDIN: Opposed the deal two years ago, but says U.S. should honor it now, while strictly enforcing it and clamping down on other Iranian activities detrimental to the interests of the United States and its allies. HOUSE FOREIGN AFFAIRS TOP DEMOCRAT ELLIOT ENGEL: Opposed the deal two years ago but said killing it now would be a  grave mistake.  Still an Iran hawk on issues such as Tehran s ballistic missile program, human rights violations and its support for what Washington sees as terrorism.           ",0
"CTBTO looking at ""unusual seismic activity"" in North Korea","ZURICH (Reuters) - Nuclear proliferation watchdog CTBTO is examining unusual seismic activity in North Korea that took place around 50 km (31 miles) from previous nuclear testing in the isolated country, it said on Saturday.  Analysts looking at unusual #seismic activity of a much smaller magnitude in the #DPRK,  CTBTO Executive Secretary Lassina Zerbo said in a Twitter post.  Korean Peninsula unusual #seismic activity: LAT=41.36 LON=129.76 mb=3.5 About 50km from prior tests. #CTBT Analysts investigating,  he said in a subsequent post. China s earthquake administration said it had detected a magnitude 3.4 quake in North Korea that was a  suspected explosion , raising fears that Pyongyang might have conducted another nuclear bomb test. A CTBTO spokeswoman said Zerbo s remark about a  smaller magnitude  referred to its monitoring of an event in North Korea on Sept. 3 which the agency described as consistent with a man-made explosion but stopped short of calling a nuclear blast, pending testing for airborne radioactivity. North Korea has described the Sept. 3 incident as a test of an advanced hydrogen bomb for a long-range missile, marking a dramatic escalation of the regime s stand-off with the United States and its allies. The CTBTO (Preparatory Commission for the Comprehensive Nuclear Test Ban Treaty Organization) was founded in 1996 to monitor compliance with an accord negotiated in the 1990s that bans nuclear explosions. The treaty has not come into effect because eight countries with nuclear technology have yet to sign it.  ",0
