title,text,eval
Top Senate Republican rejects Trump filibuster idea,"WASHINGTON (Reuters) - The top Republican in the U.S. Senate on Tuesday rejected President Donald Trump’s suggestion that his party change the chamber’s rules to undercut the ability of Democrats to block legislation with filibusters. “There is an overwhelming majority on a bipartisan basis that is not interested in changing the way the Senate operates on the legislative calendar,” Senate Majority Leader Mitch McConnell told reporters. McConnell was responding to a question about a tweet in which Trump suggested changing the rules so that legislation could pass on a simple majority vote. Currently, the rules require a super-majority of 60 votes to overcome a filibuster. (This version of the story corrects third paragraph to say “require a super-majority” instead of “request a super-majority”) ",0
Former Vice President Biden to announce political action committee,"(Reuters) - Former Vice President Joe Biden will announce on Thursday the formation of a political action committee (PAC), a signal that he is at least considering a possible run for president in 2020, the New York Times reported on Wednesday. Biden’s PAC will be called “American Possibilities” and run by his former aide Greg Schultz, who also worked on President Barack Obama’s two White House campaigns, the paper said. The 74-year-old former vice president considered a run against Hillary Clinton for the Democratic nomination in 2016 before bowing out, citing family concerns in the wake of his son’s death. Clinton lost the presidential election to Republican Donald Trump in November. ",0
South Carolina governor to sign ban on abortion past 19 weeks,"CHARLESTON, South Carolina (Reuters) - Republican South Carolina Governor Nikki Haley on Wednesday signed into law a bill banning most abortions after 19 weeks of pregnancy unless the mother’s life is at risk, a spokesperson told Reuters on Wednesday.  The South Carolina legislature passed the bill last week, making it the 17th U.S. state to approve such a ban. A signing ceremony will take place on a date to be announced later, said Haley representative Chaney Adams.  The act, proposed last year in South Carolina’s Republican-controlled legislature, passed after it was stripped of exceptions for pregnancies that result from rape or incest. The law allows abortions at the 20-week mark if the pregnancy endangers a mother’s life. It also includes a second exception if severe fatal abnormalities will mean the fetus would definitely die at full-term birth.  Sixteen other states have passed similar laws as conservatives have chipped away at the U.S. Supreme Court’s landmark 1973 Roe v. Wade decision to legalize abortion. Courts have overturned the bans in three states. “I believe that life begins at conception and every step we can take to get back to that point is important,” the bill’s sponsor, Republican Representative Wendy Nanney, told Reuters. “In my view and many others’, it’s inhumane to subject that baby to pain at 20 weeks.” Critics have said the name of the Pain Capable Unborn Child Protection Act goes against medical evidence showing that a fetus at 20 weeks cannot feel pain. The law also removes necessary medical options in the extremely rare instance that an abortion is recommended after 19 weeks, critics said.  “We are incredibly disappointed in Governor Haley for signing HB 3114 into law today,” Jenny Black, president and chief executive officer of Planned Parenthood South Atlantic, said in a statement on Wednesday. “This dangerous and politically-motivated measure bans abortion after 20 weeks with no exceptions for victims of rape or incest, and no consideration for a woman’s individual circumstances.” ",0
Crocodile kills British journalist holidaying in Sri Lanka,"COLOMBO (Reuters) - A young British journalist was dragged into a river and killed by a crocodile while holidaying in Sri Lanka, the country s navy said on Friday. Paul McClean, 24, who worked in London for the Financial Times, had been on a surfing holiday in the popular eastern coastal area of Arugambay when the incident occurred on Thursday, the navy said. His body was found on Friday.  The navy was able to recover the body of a foreigner who had been snatched by a crocodile on September 14,  the Sri Lankan navy said in a statement. The BBC quoted an eyewitness as saying local people had heard him screaming for help as he was pulled into the river.  By the time they went to the spot where the croc attacked, they couldn t save him because already the crocodile had pulled him inside the water so they couldn t see what was going on,  it quoted Fawas Lafeer, the owner of a surf school, as saying.  McClean, an Oxford University graduate with a first-class degree in French, joined the FT as a graduate trainee two years ago and worked most recently for the fastFT news service.  The FT s managing editor James Lamont described McClean as  a talented, energetic and dedicated young journalist  who had had  a great career ahead of him  at the newspaper.  Our thoughts are with his family, friends and loved ones,  Lamont said. ",0
UK PM May confident parliament will have vote on final Brexit deal,"LONDON (Reuters) - British Prime Minister Theresa May said on Wednesday she expects parliament will have a vote on the final Brexit deal before the country has formally left the bloc.  We will be able to achieve that agreement and negotiation in time for this parliament to have the vote,  she told parliament.   ",0
Threatening note left at senator's office amid healthcare debate,"(Reuters) - A threatening note was left over the weekend at the Las Vegas office of a Republican U.S. senator from Nevada who may cast a decisive vote over a healthcare bill aimed at dismantling Obamacare, police said on Monday. Officers who responded to a burglary alarm at the building housing Senator Dean Heller’s office found the note near the office door on Sunday morning, the Las Vegas Metropolitan Police Department said in a statement. The content of the note was not released and police are investigating. The alarm was triggered by motion sensors and there was no forced entry to the building or Heller’s office, spokesman Officer Larry Hadfield said by phone. Heller, who is up for re-election next year, is under pressure over his potential vote on the revised bill before the Senate that would roll back the 2010 Affordable Care Act, former Democratic President Barack Obama’s signature domestic accomplishment, popularly known as Obamacare. Heller is among a dozen Republican senators who have expressed reservations or remained noncommittal about the revised bill. Republicans control the Senate by a 52-48 margin and cannot afford to lose more than two from within their ranks because of united Democratic opposition. Two Republicans have already said they oppose it. Senate Majority Leader Mitch McConnell has delayed a vote on a retooled bill.  Heller’s office declined to comment on the letter, citing an ongoing investigation. ",0
Trump will announce decision on immigrant children on Tuesday: White House,"WASHINGTON (Reuters) - President Donald Trump will announce his decision on Tuesday on whether to rescind the Obama-era policy protecting immigrants who came to the United States illegally as children, the White House said on Friday. “We’re actually going to make that announcement on Tuesday of next week,” said White House spokeswoman Sarah Sanders of the so-called Dreamer program. ",0
"Ryan says U.S. tax reform consensus nears, does not mention border tax","WASHINGTON (Reuters) - U.S. House Speaker Paul Ryan said on Thursday that tax reform talks are nearing a consensus to lower business taxes by closing loopholes and special interest deductions, the latest sign that the unpopular proposed border tax may not be included. Speaking at a New Balance shoe factory in Massachusetts, Ryan stressed the need to “level the playing field” for U.S. companies and their foreign competitors but failed to mention the border adjustment tax, or BAT, which has been his main policy for creating a more competitive U.S. manufacturing base. Ryan’s remarks, coming about a week ahead of an end-of-July deadline for top White House officials and Republican leaders in Congress to agree on a tax reform framework, could indicate that President Donald Trump’s promised tax code overhaul is taking on a more orthodox shape after months of closed-door talks. Republicans in the House of Representatives had billed the BAT as a more effective way to pay for tax cuts than closing loopholes, because it would raise more than $1 trillion over a decade by effectively taxing imports while exempting exports from taxation.   “We are going to slash the corporate tax rate to level the playing field and the business tax rate for all businesses,” Ryan told his audience. “So what we need to do is, we need to throw out those complicated loopholes, those deductions, those special interest loopholes,” he added.   Ryan said cutting the corporate tax rate from a current 35 percent rate to a 20 percent corporate rate is “very realistic.” Administration officials have said negotiators realize Trump’s proposed 15 percent corporate rate is unlikely without expanding the federal deficit.  White House budget director Mick Mulvaney said on Thursday that Republicans should be willing to accept “short-term increases on deficits” for tax reform to drive economic growth.   Ryan said tax reform would also include accelerating business expensing, double the standard deduction for individuals, and retain popular deductions for charity donations, home mortgages and retirement.  “We have basically found where our consensus lies on these major issues, which we think are sort of the key cornerstones of tax reform,” the Wisconsin Republican said. His failure to mention border tax adjustment could fuel speculation that House Republicans are moving away from the idea in discussions among the so-called Big Six principals. The six are Ryan, Senate Republican leader Mitch McConnell, Treasury Secretary Steven Mnuchin, White House adviser Gary Cohn and the Republican chairmen of two tax-writing committees. ",0
House leader says willing to do conference committee on healthcare,"WASHINGTON (Reuters) - U.S. House of Representatives Speaker Paul Ryan said on Thursday he is willing to go to a conference committee with the Senate if it passes a pared-down version of Obamacare repeal. Ryan said the Senate had made it clear that they did not want their “skinny repeal” bill, the contents of which are not yet known but was expected to be voted upon on Thursday or Friday, to become law and that the aim of passing the legislation was to keep alive the process of repealing the Affordable Care Act. If a conference committee produces legislation, both the House and Senate will have to vote on it, and Ryan said the burden would fall on the Senate to pass it first.  ",0
Germany seeks to take heat out of Turkey EU accession question,"BERLIN (Reuters) - Germany sought to cool tempers over Turkey s EU accession prospects on Monday after Chancellor Angela Merkel and her Social Democrat (SPD) rival both said in a TV debate the country had no place in Europe, drawing charges of populism from Ankara. The Turkish Foreign Ministry, while making no direct threat to back out, reminded Germany of an agreement between Ankara and the EU that has stemmed a flood of migrants from conflict zones reaching Europe, not least Germany, via Turkey. Merkel appeared bounced into sharpening her rhetoric on Turkey during Sunday s debate when her main challenger Martin Schulz vowed to stop Ankara s bid to join the EU if he were elected chancellor. Merkel, who has been at odds with President Tayyip Erdogan on many fronts over the last year, at first rejected such a direct approach but returned to the matter later, saying  the fact is clear that Turkey should not become a member of the EU . Erdogan s spokesman Ibrahim Kalin, on his Twitter feed, accused mainstream German politicians of  indulgence in populism .  It is not a coincidence that our president Erdogan was the main topic of the debate,  he said, suggesting they were simply diverting attention from more serious political problems.  Germany and Europe s attacks on Turkey/Erdogan...are reflections of the narrowing of their horizons.  The exchange inflamed ties with Ankara already strained by  Erdogan s crackdown on opponents following a failed coup in July last year. Twelve German citizens, four with dual citizenship, have been detained in Turkey on political charges. The German government said on Monday one person had been released. Last month, Erdogan said Merkel s Christian Democratic Union (CDU), Schulz s SPD and the Greens were all  enemies of Turkey  and encouraged Turkish voters in Germany not to vote for them. Merkel s spokesman, Steffen Seibert, sought to take the heat out of the accession question on Monday, stressing that it was not a pressing matter for Berlin and would be discussed by EU leaders only at a summit in October.  So the issue will only be up for debate after the Bundestag election,  he told a regular government news conference, referring to the Sept. 24 election at which Merkel is seeking a fourth term.  The Chancellor s words speak for themselves,  Seibert said. Merkel, arguably the most influential politician in the European Union, promised during Sunday s television debate to speak to other EU leaders  so that we can end these accession talks.  Seibert, softening her remarks, said Turkey was not ready to join the EU - for now; a formulation that would be accepted even by those backing eventual Turkish accession.  At the moment, Turkey is not at all in a position to join the European Union,  he said.  In fact, the negotiations are dormant at the moment.  In Brussels, a spokesman for the European Commission said:      Turkey is taking giant strides away from Europe and that is making it impossible for Turkey to join the European Union, this is what we believe.  EU foreign policy chief Federica Mogherini said:  Turkey... is still a candidate country. So we will continue talks ... to define the future of our relationship.  Turkey s Foreign Minister Mevlut Cavusoglu said EU membership  is still a strategic goal for Turkey . He said Ankara was ready for further talks, but the process faced political obstacles. Turkey s foreign ministry said in a statement:  We would like to remind the politicians who ran after us to save the EU from great chaos during the refugee crisis that not leaving the relations with Turkey in the hands of populism is important.  Merkel s opening of German borders to admit some one million migrants drew strong criticism from some. But she appears to have weathered the migrant crisis, with help from the Turkish-EU agreement, standing now some 14 points clear of Schulz in opinion polls.    Home to some 3 million people of Turkish descent, Germany has traditionally had good relations with Turkey, a major trade partner. But ties between the NATO allies have deteriorated and Merkel s CDU has long opposed Turkish EU membership. The green light for membership talks was given months before Merkel became chancellor in 2005 and she had previously always said that she would respect that decision, referring to the negotiations as  open ended . Turkey s EU Affairs Minister Omer Celik said any talk of ending his country s negotiations for EU accession amounted to an  attack on Europe s founding principles . Erdogan accuses Germany of harboring plotters behind the 2016 coup attempt. Turkey has arrested 50,000 in a crackdown, including EU-Turkish citizens. Western politicians say the dragnet is a pretext for Erdogan to rid himself of his opponents. ",0
Obama expresses confidence in incoming U.N. chief Guterres,"WASHINGTON (Reuters) - U.S. President Barack Obama on Friday said he was confident that United Nations secretary general-elect Antonio Guterres would be an effective leader of the international organization. “He has an extraordinary reputation,” Obama told reporters ahead of his meeting at the White House with Guterres, a former prime minister of Portugal. Noting that Guterres had led multilateral delegations at the highest levels, Obama said he had “great confidence” that Guterres would be able to ensure that the U.N. would be able to operate efficiently and effectively when taking on issues such as climate change and the international refugee crisis.     “At a time when those challenges are mounting, having an effective partner in the United Nations secretary general will be critically important,” Obama said. Guterres will take over as head of the world body for five years on Jan. 1, 2017. He was Portugal’s prime minister from 1995 to 2002 and U.N. High Commissioner for Refugees from 2005 to 2015. Obama and Guterres were expected to discuss cooperation between the United States and the United Nations. Guterres said he was ready to forge a relationship with U.S. President-elect Donald Trump’s administration.  He said he was totally committed “to work closely with the United States in the present administration” and “also with the next administration.” Trump, who takes office Jan. 20, has named South Carolina Governor Nikki Haley, who has relatively little foreign policy experience, as the next U.S. ambassador to the United Nations. The real estate magnate’s unconventional campaign prompted uncertainty about how his administration will handle international relations. Some of his campaign promises, such as building a wall along the U.S.-Mexican border and suggesting NATO partners need to pay more for their security, have raised concerns among allies. Trump was slated to meet with John Bolton, who served as U.S. ambassador to the U.N. under President George W. Bush, on Friday. Bolton, who is in the running for a cabinet position, has called for major reforms to the U.N. ",0
Tillerson says China should be barred from South China Sea islands,"WASHINGTON (Reuters) - U.S. President-elect Donald Trump’s nominee for secretary of state has set a course for a potentially serious confrontation with Beijing, saying China should be denied access to islands it has built in the contested South China Sea. In comments expected to enrage Beijing, Rex Tillerson told his confirmation hearing on Wednesday before the U.S. Senate Foreign Relations Committee that China’s building of islands and putting military assets on those islands was “akin to Russia’s taking Crimea” from Ukraine. Asked whether he supported a more aggressive posture toward China, he said: “We’re going to have to send China a clear signal that, first, the island-building stops and, second, your access to those islands also is not going to be allowed.” The former Exxon Mobil Corp (XOM.N) chairman and chief executive did not elaborate on what might be done to deny China access to the islands it has built up from South China Sea reefs, equipped with military-length airstrips and fortified with weapons.  Trump’s transition team did not immediately respond to a request for specifics on how China might be blocked from the artificial islands. China claims most of the energy-rich waters through which about $5 trillion in ship-borne trade passes every year. Neighbors Brunei, Malaysia, the Philippines, Taiwan and Vietnam also have claims. When asked repeatedly about Tillerson’s comments on blocking access to islands, China’s foreign ministry spokesman Lu Kang said he couldn’t make any guesses as to what Tillerson was referring to and would not answer hypothetical questions. China’s right to carry out ‘normal activities’ in its sovereign territory in the South China Sea is ‘indisputable’, Lu said, speaking at a daily briefing on Thursday. He did not elaborate. Tillerson also said Washington needed to reaffirm its commitment to Taiwan, which Beijing regards as a renegade province, but stopped short of Trump’s questioning of Washington’s long-standing policy on the issue. The United States switched diplomatic recognition from Taiwan to China in 1979, acknowledging that China takes the position that there is “one China” and Taiwan is part of it. But the United States is also Taiwan’s biggest ally and arms supplier. “I don’t know of any plans to alter the ‘one China’ position,” Tillerson said. Tillerson said he considered China’s South China Sea activity “extremely worrisome” and that it would be a threat to the “entire global economy” if Beijing were able to dictate access to the waterway. He blamed the current situation on what he termed an inadequate U.S. response. “The failure of a response has allowed them just to keep pushing the envelope on this,” Tillerson said. “The way we’ve got to deal with this is we’ve got to show back up in the region with our traditional allies in Southeast Asia,” he said. Democratic President Barack Obama’s administration conducted periodic air and naval patrols to assert the right of free navigation in the South China Sea. These have angered Beijing, but seeking to blockade China’s man-made islands would be a major step further and a step that Washington has never raised as an option.  Under his strategic “pivot” to Asia, Obama has increased the U.S. military presence in the region, and Trump has vowed a major naval buildup. Tillerson’s words also went beyond Trump’s own tough rhetoric on China. Regional military sources said while the U.S. navy had extensive capabilities in Asia to stage blocking operations with ships, submarines and planes, any such move against China’s growing naval fleets would risk dangerous escalations. Obama has sought to forge a united front in Southeast Asia against China’s pursuit of its territorial claims, but some allies and partners who are rival claimants have been reluctant to challenge Beijing. Tillerson called China’s South China Sea island-building and declaration of an air defense zone in the East China Sea it contests with Japan “illegal actions.” “They’re taking territory or control, or declaring control of territories that are not rightfully China’s,” he said. The response was muted from the Philippines, a traditional U.S. ally that last year won an international arbitration case that included a challenge to China’s island-building within its 200 nautical mile exclusive economic zone. “These are not policies yet and let us wait if they will implement what was said in the hearing,” Defense Secretary Delfin Lorenzana told reporters on Thursday. “Let’s wait until Trump is in office.” His comments reflect the sharp change in Manila’s approach to China under new President Rodrigo Duterte, who wants good diplomatic and business ties with Beijing and says challenging it is provocative and pointless. He makes no secret of his lack of trust in the Obama administration and has chided it for what he considers inaction in the South China Sea. Tillerson also said the United States could not continue to accept “empty promises” China had made about putting pressure on North Korea over that country’s nuclear and missile programs. He said his approach to dealing with North Korea - which recently declared it is close to carrying out its first test of an intercontinental ballistic missile - would be “a long-term plan” based on sanctions and their proper implementation. Asked if Washington should consider imposing “secondary sanctions” on Chinese entities found to be violating existing sanctions on North Korea, Tillerson said: “If China is not going to comply with those U.N. sanctions, then it’s appropriate ... for the United States to consider actions to compel them to comply.” He accused China of failing to live up to global agreements on trade and intellectual property, echoing past remarks by Trump, who has threatened to impose high, retaliatory tariffs on China. But Tillerson also stressed the “deeply intertwined” nature of the world’s two biggest economies. “We should not let disagreements over other issues exclude areas for productive partnership,” he said. ",0
Knifeman yelling 'Allahu Akbar' shot dead after killing two in France,"MARSEILLE, France/PARIS (Reuters) - Two women were stabbed to death and their assailant shot dead by a soldier in the southern French port city of Marseille on Sunday in what officials described as a  likely terrorist act . Police sources said the suspect had shouted  Allahu Akbar  (God is greatest) in Arabic as he attacked the women, aged 17 and 20, at Marseille s main railway station. Two police sources said one had her throat slit while the other was stabbed in the chest and stomach. An Islamic State militant was responsible for the attack, the group s Amaq news agency said. The assailant was shot dead by a soldier from a military Sentinelle patrol, a force deployed across the country as part of a state of emergency declared after Islamist attacks that began almost two years ago.  We have until now managed to avoid such dramatic incidents (in Marseille). I think it was a terrorist attack and the individual who was killed seems to have had several identities,  Marseille mayor Jean-Claude Gaudin told reporters. Paris was rocked in 2015 by multiple attacks that killed 130 people. In 2016 a gunman drove a truck into a crowd celebrating Bastille Day in Nice, killing 86 people. Both of these attacks were claimed by Islamic State. Other countries, including Britain, Germany and Belgium, have also suffered attacks by militants using knives, guns, explosives and driving vehicles at crowds. Some 200 police officers cordoned off the area and all roads were closed to traffic. A witness told Reuters she saw a man take out a knife from his sleeve and then stab a young girl and then a second woman, shouting what could have been  Allahu Akbar . Speaking in Marseille, Interior Minister Gerard Collomb said the man had initially killed one woman and looked to be running away before returning to attack a second woman and then rush toward soldiers from the Sentinelle force who arrived on the scene quickly and shot him dead. Two police sources said the attacker had been carrying a butcher s knife, was around 30 years old and of North African appearance. One source said he was known to police for common law crimes, while another said digital analysis of fingerprints had come up with several aliases.  This could be an act of terrorism, but we cannot confirm it fully at this stage,  Collomb told reporters. French troops are part of a U.S.-led coalition fighting Islamic State in Syria and Iraq and has thousands of soldiers in West Africa fighting al Qaeda-linked militants, operations that have made these groups urge their followers to target France. Security forces have increasingly been targeted by militants in knife attacks. A man wielding a knife attacked a soldier in a Paris metro station on Sept. 15. President Emmanuel Macron said on Twitter he was  disgusted by this barbaric act  and praised the calmness and efficiency of security forces. French lawmakers are due to vote on a much-criticized anti-terrorism law on Tuesday, which would see France come out of its state-of-emergency in November, although some of the powers would be enshrined into law. The number of military personnel on the ground is also due to be reduced slightly, although the force is being adapted to make it more mobile and its movements less predictable.  The presence of Sentinelle soldiers, their speed and efficiency ensured that the death count was not bigger,  police union official Stephane Battaglia told Reuters. ",0
"Turkey summons U.S. embassy undersecretary, calls for end to visa dispute: sources","ANKARA (Reuters) - Turkey’s foreign ministry on Monday summoned the U.S. embassy undersecretary and called for an end to a dispute between the two countries, Turkish foreign ministry sources said, after the NATO allies suspended visa services.  The sources said the undersecretary was told the visa suspension move caused “unnecessary tensions” and should be reversed. They said Turkey’s foreign ministry undersecretary also spoke by phone with the U.S. ambassador on Sunday. In a move signaling a sharp deterioration in relations between the two NATO allies, the U.S. mission in Turkey and the Turkish mission in Washington mutually scaled back visa services after a U.S. consulate employee was arrested in Turkey. ",0
Trump gets one presidential intelligence briefing a week: sources,"WASHINGTON (Reuters) - President-elect Donald Trump is receiving an average of one presidential intelligence briefing a week, according to U.S. officials familiar with the matter, far fewer than most of his recent predecessors. Although they are not required to, presidents-elect have in the past generally welcomed the opportunity to receive the President’s Daily Brief (PDB), the most highly classified and closely held document in the government, on a regular basis. It was not immediately clear why Trump has decided not to receive the intelligence briefings available to President Barack Obama more frequently, or whether that has made any difference in his presidential preparations.  An official on the transition team said on Thursday that Trump has been receiving national security briefings, including “routine” PDBs and other special briefings, but declined to specify their content or frequency, saying these matters were classified. Trump has asked for at least one briefing, and possibly more, from intelligence agencies on specific subjects, one of the officials said. The source declined to identify what subjects interested the president-elect, but said that so far they have not included Russia or Iran. Indiana Governor Mike Pence, Trump’s vice president-elect, has been receiving his own PDB at least six days a week, the sources familiar with the matter said. Former Central Intelligence Agency briefer David Priess, the author of a book about PDBs, said that traditionally, Trump and Pence’s predecessors sat for “daily or near-daily intelligence briefings” between their elections and their inaugurations. He said Jimmy Carter and Ronald Reagan did not start receiving their daily briefings until later in November, while the delayed election result in 2000 meant that George W. Bush did not start receiving his until December.  The briefings are not compulsory. Priess said that after his first election, Richard Nixon spurned face-to-face briefings, so paper PDBs were delivered to his office, only for a “stack” of them to be later returned to the CIA, unopened. Trump’s casual attitude to the briefings attracted criticism from Representative Adam Schiff, the top Democrat on the House Intelligence Committee. “It is deeply disturbing that the president-elect has time for rallies but not for regular intelligence briefings,” Schiff said.  During the run-up to the Nov. 8 presidential election, Trump and a handful of advisers received at least two briefings from intelligence officials about broad national security issues. However, the pre-election briefings did not include the kind of secrets that are included in the PDBs that Obama, Trump and Pence now have access to. Such secrets include information about U.S. espionage sources and covert operations overseas. PDBs are presented to presidents and their closest aides by representatives of the Office of the Director of National Intelligence (ODNI), though material in them is prepared by the CIA, the National Security Agency, the Defense Intelligence Agency and other parts of the U.S. intelligence community, the officials said. During and after the election campaign, Trump raised questions about the intelligence on hacking of U.S. political institutions. In a statement on Oct. 7, ODNI and the Department of Homeland Security expressed confidence that the Russian government had “directed” hacking into “emails from U.S. persons and institutions” that was “intended to interfere with the U.S. election process.” Trump, however, has repeatedly dismissed suggestions that Russia was behind the efforts, telling Time magazine earlier this week: “I don’t believe they interfered ... It could be Russia. It could be China. And it could be some guy in his home in New Jersey.” (Corrects to say Iran, not France, in fifth paragraph) ",0
Vietnam to prosecute another former oil executive over mismanagement,"HANOI (Reuters) - Vietnam police on Wednesday ordered the prosecution of a former executive at scandal-hit state energy company PetroVietnam over financial losses, the latest move in a high-level corruption crackdown that has seen a politburo member arrested.  Phung Dinh Thuc, a former chairman of PetroVietnam, will be prosecuted for alleged  violation of state regulations on economic management, causing serious consequences  while he was in charge of a PetroVietnam solar power plant project, the Ministry of Public Security said in a statement posted online.      Thuc is one of two officials that Vietnamese state media had earlier this month reported would be prosecuted. Vietnam s state-run news agency later apologized for issuing what it said was a false report on the prosecution of the two. Thuc was not available for comment. PetroVietnam did not immediately respond to a Reuters request for comment.  PetroVietnam is at the center of a high-level corruption crackdown. Former PetroVietnam chairman and also a former member of the communist state s politburo, Dinh La Thang, 56, was the most senior executive arrested in the scandal.  Police have said they are investigating alleged violations of state rules at PetroVietnam that resulted in an 800 billion dong ($35 million) loss for local lender Ocean Bank. On Tuesday, the security ministry said Phan Dinh Duc, a member of PetroVietnam s board of directors, would face prosecution over financial losses.  The corruption crackdown made global headlines in August when Germany accused Vietnam of kidnapping Trinh Xuan Thanh, a former chairman of PetroVietnam s construction unit, after he applied for asylum in Berlin. Vietnam has denied kidnapping Thanh and has said he turned himself in. The Communist Party has said Thanh will go on trial in January.  ",0
"Trump nominee for Israel ambassador heckled, questioned at Senate","WASHINGTON (Reuters) - President Donald Trump’s nominee to be U.S. ambassador to Israel  faced repeated heckling at a Senate confirmation hearing on Thursday before he apologized for his stinging criticism of liberal American Jews and promised to be less inflammatory in an official capacity. David Friedman, a bankruptcy lawyer Trump has called a longtime friend and trusted adviser, has supported Jewish settlement building and advocated the annexation of the West Bank, which Israel captured from Jordan in the 1967 war. His nomination has been fiercely opposed by some American Jewish groups. Friedman repeatedly expressed regret for likening liberal American Jews to Jewish prisoners who worked for the Nazis during the Holocaust, telling the Senate Foreign Relations Committee in his opening statement, “I regret the use of such language.” Trump is following through on a promised shift in U.S. policy toward Israel after years of friction between former President Barack Obama and Israeli leader Benjamin Netanyahu. Flanked by Netanyahu at a White House news conference, Trump on Wednesday dropped a U.S. commitment to a two-state solution, long a bedrock of its Middle East policy, even as he urged Netanyahu to curb settlement construction. The heated opposition to Friedman’s nomination erupted in the hearing room as Friedman began his opening statement, with several hecklers including a man who held up the Palestinian flag and shouted about Palestinian claims to the land of Israel. “My grandfather was exiled,” the man said before being escorted out of the room. “Palestinians will always be in Palestine!” Democratic senators pressed Friedman on incendiary comments he made including calling Obama an anti-Semite and Democratic Senate leader Chuck Schumer, who is Jewish, an appeaser. “Frankly the language you have regularly used against those who disagree with your views has me concerned about your preparedness to enter the world of diplomacy,” Ben Cardin, the senior Democrat on the committee, told the nominee. Friedman acknowledged using overheated rhetoric as part of his passionate support for the Jewish state, which has included financial support of Jewish settlements built on land claimed by Palestinians. He promised to avoid inflammatory comments as a U.S. diplomat. He told Cardin, “There is no excuse. If you want me to rationalize it or justify it, I cannot. These were hurtful words and I deeply regret them.” Cardin, citing Friedman’s criticism of Schumer as having done the “worst appeasement of terrorists since Munich,” retorted that those words were “beyond hurtful.”  “We need a steady hand in the Middle East, not a bomb thrower,” admonished Tom Udall, another Democrat. Under questioning, Friedman tried to soften his positions on a number of hot-button regional issues.  While expressing skepticism of a two-state solution calling for the creation of Palestinian state next to Israel, he acknowledged it was the best option for peace. He said he did not personally support Israeli annexation of the West Bank and agreed with Trump’s view that settlement activity “may not be helpful” to achieving peace. “You’re here today having to recant every single strongly held belief that you’ve expressed, almost,” the committee’s Republican chairman, Bob Corker, noted. Friedman is likely to be confirmed by the Senate, which is controlled by Republicans. Republican Senator Lindsey Graham acknowledged that Friedman has said things he did not agree with but backed the nominee as qualified, experienced and passionate. “I believe he is the right guy at the right time. He’ll be Trump’s voice. Trump won the election,” Graham said.  Five former U.S. ambassadors to Israel from both Republican and Democratic administrations urged the Senate in a letter to reject Friedman, saying that he holds “extreme, radical positions” on issues such as Jewish settlements and the two-state solution. “We believe him to be unqualified for the position,” wrote the former ambassadors including Thomas Pickering, Edward Walker, Daniel Kurtzer, James Cunningham and William Harrop. While campaigning for the presidency, Trump pledged to switch the U.S. Embassy from Tel Aviv, where it has been located for 68 years, to Jerusalem, all but enshrining the city as Israel’s capital regardless of international objections. ",0
